"X:    " "Y:    " "Z    "
"     -658.291457286432205" "      115.577889447236203" "        0.006412192551838"
"     -648.241206030150806" "      115.577889447236203" "        0.006667690194691"
"     -638.190954773869294" "      115.577889447236203" "        0.006936808852866"
"     -628.140703517587895" "      115.577889447236203" "        0.007220470886012"
"     -618.090452261306496" "      115.577889447236203" "        0.007519675958585"
"     -608.040201005025096" "      115.577889447236203" "        0.007835508948606"
"     -597.989949748743697" "      115.577889447236203" "        0.008169148832562"
"     -587.939698492462298" "      115.577889447236203" "        0.008521878689513"
"     -577.889447236180786" "      115.577889447236203" "        0.008895096991802"
"     -567.839195979899387" "      115.577889447236203" "        0.009290330378850"
"     -557.788944723617988" "      115.577889447236203" "        0.009709248145277"
"     -547.738693467336589" "      115.577889447236203" "        0.010153678716363"
"     -537.688442211055190" "      115.577889447236203" "        0.010625628434081"
"     -527.638190954773791" "      115.577889447236203" "        0.011127303037614"
"     -517.587939698492391" "      115.577889447236203" "        0.011661132295711"
"     -507.537688442210992" "      115.577889447236203" "        0.012229798337423"
"     -497.487437185929593" "      115.577889447236203" "        0.012836268336404"
"     -487.437185929648194" "      115.577889447236203" "        0.013483832336701"
"     -477.386934673366795" "      115.577889447236203" "        0.014176147170520"
"     -467.336683417085396" "      115.577889447236203" "        0.014917287618318"
"     -457.286432160803997" "      115.577889447236203" "        0.015711806207769"
"     -447.236180904522598" "      115.577889447236203" "        0.016564803352422"
"     -437.185929648241199" "      115.577889447236203" "        0.017482009907932"
"     -427.135678391959800" "      115.577889447236203" "        0.018469884692091"
"     -417.085427135678287" "      115.577889447236203" "        0.019535730098187"
"     -407.035175879396888" "      115.577889447236203" "        0.020687829659234"
"     -396.984924623115489" "      115.577889447236203" "        0.021935612330995"
"     -386.934673366834090" "      115.577889447236203" "        0.023289849402083"
"     -376.884422110552691" "      115.577889447236203" "        0.024762891369459"
"     -366.834170854271292" "      115.577889447236203" "        0.026368953912062"
"     -356.783919597989893" "      115.577889447236203" "        0.028124464346413"
"     -346.733668341708494" "      115.577889447236203" "        0.030048482768749"
"     -336.683417085427095" "      115.577889447236203" "        0.032163215613302"
"     -326.633165829145696" "      115.577889447236203" "        0.034494643741574"
"     -316.582914572864297" "      115.577889447236203" "        0.037073292593049"
"     -306.532663316582898" "      115.577889447236203" "        0.039935178540316"
"     -296.482412060301499" "      115.577889447236203" "        0.043122973525641"
"     -286.432160804019986" "      115.577889447236203" "        0.046687439317027"
"     -276.381909547738587" "      115.577889447236203" "        0.050689193051810"
"     -266.331658291457188" "      115.577889447236203" "        0.055200876349462"
"     -256.281407035175789" "      115.577889447236203" "        0.060309809391924"
"     -246.231155778894390" "      115.577889447236203" "        0.066121215398247"
"     -236.180904522612991" "      115.577889447236203" "        0.072762093070199"
"     -226.130653266331592" "      115.577889447236203" "        0.080385782553724"
"     -216.080402010050193" "      115.577889447236203" "        0.089177192697393"
"     -206.030150753768794" "      115.577889447236203" "        0.099358497324573"
"     -195.979899497487395" "      115.577889447236203" "        0.111194805989138"
"     -185.929648241205996" "      115.577889447236203" "        0.124998776654691"
"     -175.879396984924597" "      115.577889447236203" "        0.141132227470611"
"     -165.829145728643198" "      115.577889447236203" "        0.160001346208088"
"     -155.778894472361685" "      115.577889447236203" "        0.182039916860846"
"     -145.728643216080286" "      115.577889447236203" "        0.207672059511572"
"     -135.678391959798887" "      115.577889447236203" "        0.237242786074659"
"     -125.628140703517488" "      115.577889447236203" "        0.270902864553188"
"     -115.577889447236089" "      115.577889447236203" "        0.308437883930802"
"     -105.527638190954690" "      115.577889447236203" "        0.349046672131087"
"      -95.477386934673291" "      115.577889447236203" "        0.391109000376102"
"      -85.427135678391892" "      115.577889447236203" "        0.432037383835717"
"      -75.376884422110493" "      115.577889447236203" "        0.468360271325080"
"      -65.326633165829094" "      115.577889447236203" "        0.496176636877893"
"      -55.276381909547695" "      115.577889447236203" "        0.511989057435168"
"      -45.226130653266296" "      115.577889447236203" "        0.513676175568054"
"      -35.175879396984783" "      115.577889447236203" "        0.501169823194872"
"      -25.125628140703384" "      115.577889447236203" "        0.476473676437364"
"      -15.075376884421985" "      115.577889447236203" "        0.443013015293831"
"       -5.025125628140586" "      115.577889447236203" "        0.404666442460372"
"        5.025125628140813" "      115.577889447236203" "        0.364918405667500"
"       15.075376884422212" "      115.577889447236203" "        0.326384548627479"
"       25.125628140703611" "      115.577889447236203" "        0.290713131059084"
"       35.175879396985010" "      115.577889447236203" "        0.258725757257925"
"       45.226130653266409" "      115.577889447236203" "        0.230648446069453"
"       55.276381909547808" "      115.577889447236203" "        0.206335212449703"
"       65.326633165829207" "      115.577889447236203" "        0.185441895628185"
"       75.376884422110606" "      115.577889447236203" "        0.167543860945458"
"       85.427135678392006" "      115.577889447236203" "        0.152207272767116"
"       95.477386934673405" "      115.577889447236203" "        0.139027451449314"
"      105.527638190954804" "      115.577889447236203" "        0.127646167667229"
"      115.577889447236203" "      115.577889447236203" "        0.117756552612366"
"      125.628140703517602" "      115.577889447236203" "        0.109101349566338"
"      135.678391959799001" "      115.577889447236203" "        0.101468014947742"
"      145.728643216080400" "      115.577889447236203" "        0.094682685542627"
"      155.778894472361799" "      115.577889447236203" "        0.088604094051351"
"      165.829145728643425" "      115.577889447236203" "        0.083117960031990"
"      175.879396984924824" "      115.577889447236203" "        0.078132069327638"
"      185.929648241206223" "      115.577889447236203" "        0.073572086811355"
"      195.979899497487622" "      115.577889447236203" "        0.069378063688043"
"      206.030150753769021" "      115.577889447236203" "        0.065501564334739"
